Date,Hour,Interval,Wind Curtailment,Solar Curtailment
23/04/2020,13,8,,583
23/04/2020,13,9,,573
23/04/2020,13,10,,603
23/04/2020,13,11,,579
23/04/2020,13,12,,643
23/04/2020,14,1,,427
23/04/2020,14,2,,343
23/04/2020,14,3,,310
23/04/2020,14,4,,390
23/04/2020,14,5,,483
23/04/2020,14,6,,464
23/04/2020,14,7,,449
23/04/2020,14,8,,371
23/04/2020,14,9,,373
23/04/2020,14,10,,371
23/04/2020,14,11,,368
23/04/2020,14,12,,352
23/04/2020,15,1,,369
23/04/2020,15,2,,233
23/04/2020,15,3,,227
23/04/2020,15,4,,174
23/04/2020,15,5,,174
23/04/2020,15,6,,200
23/04/2020,15,7,,168
23/04/2020,15,8,,154
23/04/2020,15,9,,164
23/04/2020,15,10,,463
23/04/2020,15,11,,455
23/04/2020,15,12,,436
23/04/2020,16,1,,648
23/04/2020,16,2,,399
23/04/2020,16,3,,377
23/04/2020,16,4,,349
23/04/2020,16,5,,342
23/04/2020,16,6,,335
23/04/2020,16,7,,354
23/04/2020,16,8,,335
23/04/2020,16,9,,318
23/04/2020,16,10,,326
23/04/2020,16,11,,321
23/04/2020,16,12,,303
23/04/2020,17,1,,309
23/04/2020,17,2,,302
23/04/2020,17,3,,287
23/04/2020,17,4,,307
23/04/2020,17,5,,287
23/04/2020,17,6,,294
23/04/2020,17,7,,280
23/04/2020,17,8,,253
23/04/2020,17,9,,249
23/04/2020,17,10,,247
23/04/2020,17,11,,198
23/04/2020,17,12,,186
23/04/2020,18,1,,161
23/04/2020,18,2,,159
23/04/2020,18,3,,149
23/04/2020,18,4,,152
23/04/2020,18,5,,127
23/04/2020,18,6,,90
23/04/2020,18,7,,28
23/04/2020,18,8,,16
23/04/2020,18,9,,23
23/04/2020,18,10,,17
23/04/2020,18,11,,10
23/04/2020,18,12,,5
23/04/2020,19,1,,5
23/04/2020,19,2,,4
23/04/2020,19,3,,2
23/04/2020,23,1,4,
24/04/2020,7,10,,4
24/04/2020,7,11,,11
24/04/2020,8,3,,8
24/04/2020,8,4,,29
24/04/2020,8,6,,10
24/04/2020,8,8,,4
24/04/2020,8,9,,13
24/04/2020,8,10,,11
24/04/2020,8,11,,11
24/04/2020,8,12,,13
24/04/2020,9,1,,18
24/04/2020,9,2,,20
24/04/2020,9,3,,23
24/04/2020,9,4,,26
24/04/2020,9,5,,30
24/04/2020,9,6,,30
24/04/2020,9,7,,32
24/04/2020,9,8,,34
24/04/2020,9,9,,36
24/04/2020,9,10,,38
24/04/2020,9,11,,40
24/04/2020,9,12,,42
24/04/2020,10,1,,46
24/04/2020,10,2,,47
24/04/2020,10,3,,60
24/04/2020,10,4,,89
24/04/2020,10,5,,92
24/04/2020,10,6,,135
24/04/2020,10,7,,106
24/04/2020,10,8,,95
24/04/2020,10,9,,55
24/04/2020,10,10,,57
24/04/2020,10,11,,56
24/04/2020,10,12,,61
24/04/2020,11,1,,52
24/04/2020,11,2,,61
24/04/2020,11,3,,63
24/04/2020,11,4,,64
24/04/2020,11,5,,65
24/04/2020,11,6,,67
24/04/2020,11,7,,68
24/04/2020,11,8,,69
24/04/2020,11,9,,60
24/04/2020,11,10,,50
24/04/2020,11,11,,50
24/04/2020,11,12,,55
24/04/2020,12,1,,68
24/04/2020,12,2,,106
24/04/2020,12,3,,106
24/04/2020,12,4,,106
24/04/2020,12,5,,110
24/04/2020,12,6,,110
24/04/2020,12,7,,80
24/04/2020,12,8,,80
24/04/2020,12,9,,81
24/04/2020,12,10,,81
24/04/2020,12,11,,81
24/04/2020,12,12,,81
24/04/2020,13,1,,99
24/04/2020,13,2,,99
24/04/2020,13,3,,105
24/04/2020,13,4,,137
24/04/2020,13,5,,136
24/04/2020,13,6,,135
24/04/2020,13,7,,134
24/04/2020,13,8,,137
24/04/2020,13,9,,134
24/04/2020,13,10,,141
24/04/2020,13,11,,131
24/04/2020,13,12,,131
24/04/2020,14,1,,140
24/04/2020,14,2,,122
24/04/2020,14,3,,107
24/04/2020,14,4,,103
24/04/2020,14,5,,140
24/04/2020,14,6,,430
24/04/2020,14,7,,857
24/04/2020,14,8,,404
24/04/2020,14,9,,137
24/04/2020,14,10,,126
24/04/2020,14,11,,125
24/04/2020,14,12,,128
24/04/2020,15,1,,135
24/04/2020,15,2,,134
24/04/2020,15,3,,92
24/04/2020,15,4,,95
24/04/2020,15,5,,105
24/04/2020,15,6,,106
24/04/2020,15,7,,100
24/04/2020,15,8,,92
24/04/2020,15,9,,104
24/04/2020,15,10,,73
24/04/2020,15,11,,83
24/04/2020,15,12,,359
24/04/2020,16,1,,802
24/04/2020,16,2,,795
24/04/2020,16,3,,786
24/04/2020,16,4,,466
24/04/2020,16,5,,395
24/04/2020,16,6,,260
24/04/2020,16,7,,673
24/04/2020,16,8,,853
24/04/2020,16,9,,897
24/04/2020,16,10,,861
24/04/2020,16,11,,846
24/04/2020,16,12,,822
24/04/2020,17,1,,828
24/04/2020,17,2,,729
24/04/2020,17,3,,708
24/04/2020,17,4,,744
24/04/2020,17,5,,764
24/04/2020,17,6,,752
24/04/2020,17,7,,732
24/04/2020,17,8,,275
24/04/2020,17,9,,61
24/04/2020,17,10,,136
24/04/2020,17,11,,139
24/04/2020,17,12,,98
24/04/2020,18,1,,53
24/04/2020,18,2,,59
24/04/2020,18,3,,50
24/04/2020,18,4,,55
24/04/2020,18,5,,343
24/04/2020,18,6,,314
24/04/2020,18,7,,46
24/04/2020,18,8,,39
24/04/2020,18,9,,29
24/04/2020,18,10,,48
24/04/2020,18,11,,101
24/04/2020,18,12,,8
24/04/2020,19,1,,4
24/04/2020,19,2,,2
25/04/2020,7,9,,4
25/04/2020,7,10,,7
25/04/2020,7,11,,12
25/04/2020,8,1,,22
25/04/2020,8,2,,26
25/04/2020,8,3,,18
25/04/2020,8,4,,16
25/04/2020,8,5,,6
25/04/2020,8,6,,7
25/04/2020,8,7,,31
25/04/2020,8,8,,29
25/04/2020,8,9,,22
25/04/2020,8,10,,18
25/04/2020,8,11,,8
25/04/2020,8,12,,48
25/04/2020,9,1,,26
25/04/2020,9,2,,24
25/04/2020,9,3,,32
25/04/2020,9,4,,24
25/04/2020,9,5,,40
25/04/2020,9,6,,109
25/04/2020,9,7,,173
25/04/2020,9,8,,157
25/04/2020,9,9,,189
25/04/2020,9,10,,140
25/04/2020,9,11,,234
25/04/2020,9,12,,196
25/04/2020,10,1,,256
25/04/2020,10,2,,262
25/04/2020,10,3,,275
25/04/2020,10,4,,281
25/04/2020,10,5,,291
25/04/2020,10,6,,315
25/04/2020,10,7,,235
25/04/2020,10,8,,323
25/04/2020,10,9,,307
25/04/2020,10,10,,157
25/04/2020,10,11,,156
25/04/2020,10,12,,176
25/04/2020,11,1,,271
25/04/2020,11,2,,178
25/04/2020,11,3,,281
25/04/2020,11,4,,297
25/04/2020,11,5,,318
25/04/2020,11,6,,310
25/04/2020,11,7,,433
25/04/2020,11,8,,420
25/04/2020,11,9,,438
25/04/2020,11,10,,233
25/04/2020,11,11,,241
25/04/2020,11,12,,248
25/04/2020,12,1,,462
25/04/2020,12,2,,477
25/04/2020,12,3,,471
25/04/2020,12,4,,315
25/04/2020,12,5,,350
25/04/2020,12,6,,348
25/04/2020,12,7,,511
25/04/2020,12,8,,591
25/04/2020,12,9,,595
25/04/2020,12,10,,549
25/04/2020,12,11,,528
25/04/2020,12,12,,698
25/04/2020,13,1,,372
25/04/2020,13,2,,232
25/04/2020,13,3,,230
25/04/2020,13,4,,283
25/04/2020,13,5,,286
25/04/2020,13,6,,238
25/04/2020,13,7,,167
25/04/2020,13,8,,166
25/04/2020,13,9,,171
25/04/2020,13,10,,162
25/04/2020,13,11,,157
25/04/2020,13,12,,176
25/04/2020,14,1,,145
25/04/2020,14,2,,138
25/04/2020,14,3,,135
25/04/2020,14,4,,116
25/04/2020,14,5,,102
25/04/2020,14,6,,101
25/04/2020,14,7,,94
25/04/2020,14,8,,98
25/04/2020,14,9,,96
25/04/2020,14,10,,96
25/04/2020,14,11,,87
25/04/2020,14,12,,96
25/04/2020,15,1,,65
25/04/2020,15,2,,66
25/04/2020,15,3,,47
25/04/2020,15,4,,48
25/04/2020,15,5,,41
25/04/2020,15,6,,45
25/04/2020,15,7,,44
25/04/2020,15,8,,56
25/04/2020,15,9,,39
25/04/2020,15,10,,41
25/04/2020,15,11,,39
25/04/2020,15,12,,51
25/04/2020,16,1,,56
25/04/2020,16,2,,71
25/04/2020,16,3,,89
25/04/2020,16,4,,87
25/04/2020,16,5,,79
25/04/2020,16,6,,90
25/04/2020,16,7,,173
25/04/2020,16,8,,130
25/04/2020,16,9,,127
25/04/2020,16,10,,119
25/04/2020,16,11,,108
25/04/2020,16,12,,100
25/04/2020,17,1,,88
25/04/2020,17,2,,78
25/04/2020,17,3,,75
25/04/2020,17,4,,75
25/04/2020,17,5,,66
25/04/2020,17,6,,63
25/04/2020,17,7,,64
25/04/2020,17,8,,63
25/04/2020,17,9,,57
25/04/2020,17,10,,55
25/04/2020,17,11,,36
25/04/2020,17,12,,33
25/04/2020,18,1,,21
25/04/2020,18,2,,16
25/04/2020,18,3,,13
25/04/2020,18,4,,12
25/04/2020,18,5,,12
25/04/2020,18,6,,10
25/04/2020,18,7,,19
25/04/2020,18,8,,21
25/04/2020,18,9,,8
25/04/2020,18,10,,7
25/04/2020,18,11,,8
25/04/2020,18,12,,5
25/04/2020,19,1,,5
25/04/2020,19,2,,4
25/04/2020,19,3,,3
25/04/2020,19,4,,3
25/04/2020,19,5,,2
26/04/2020,7,7,21,
26/04/2020,8,4,,1
26/04/2020,8,5,,20
26/04/2020,8,6,,10
26/04/2020,8,7,,1
26/04/2020,8,9,,4
26/04/2020,8,12,,27
26/04/2020,9,1,,41
26/04/2020,9,3,,8
26/04/2020,9,4,,27
26/04/2020,9,5,15,91
26/04/2020,9,6,23,48
26/04/2020,9,7,4,17
26/04/2020,9,8,,25
26/04/2020,9,9,,23
26/04/2020,9,10,,16
26/04/2020,9,11,,22
26/04/2020,9,12,19,63
26/04/2020,10,1,,194
26/04/2020,10,2,16,141
26/04/2020,10,3,39,374
26/04/2020,10,4,46,368
26/04/2020,10,5,35,239
26/04/2020,10,6,37,341
26/04/2020,10,7,34,320
26/04/2020,10,8,43,690
26/04/2020,10,9,43,771
26/04/2020,10,10,43,938
26/04/2020,10,11,43,894
26/04/2020,10,12,31,547
26/04/2020,11,1,31,389
26/04/2020,11,2,9,165
26/04/2020,11,3,,136
26/04/2020,11,4,,189
26/04/2020,11,5,,175
26/04/2020,11,6,21,255
26/04/2020,11,7,30,422
26/04/2020,11,8,12,793
26/04/2020,11,9,27,648
26/04/2020,11,10,27,492
26/04/2020,11,11,31,461
26/04/2020,11,12,32,464
26/04/2020,12,1,34,571
26/04/2020,12,2,34,717
26/04/2020,12,3,35,593
26/04/2020,12,4,34,604
26/04/2020,12,5,34,796
26/04/2020,12,6,34,765
26/04/2020,12,7,34,740
26/04/2020,12,8,34,799
26/04/2020,12,9,34,716
26/04/2020,12,10,3,321
26/04/2020,12,11,,161
26/04/2020,12,12,,284
26/04/2020,13,1,,196
26/04/2020,13,2,11,233
26/04/2020,13,3,,143
26/04/2020,13,4,,257
26/04/2020,13,5,,154
26/04/2020,13,6,,236
26/04/2020,13,7,,188
26/04/2020,13,8,,140
26/04/2020,13,9,,151
26/04/2020,13,10,,110
26/04/2020,13,11,,110
26/04/2020,13,12,,106
26/04/2020,14,1,,96
26/04/2020,14,2,,95
26/04/2020,14,3,,92
26/04/2020,14,4,,92
26/04/2020,14,5,,90
26/04/2020,14,6,,68
26/04/2020,14,7,,83
26/04/2020,14,8,,91
26/04/2020,14,9,,83
26/04/2020,14,10,,103
26/04/2020,14,11,,95
26/04/2020,14,12,,96
26/04/2020,15,1,,85
26/04/2020,15,2,,100
26/04/2020,15,3,,95
26/04/2020,15,4,,94
26/04/2020,15,5,,101
26/04/2020,15,6,,93
26/04/2020,15,7,,102
26/04/2020,15,8,,100
26/04/2020,15,9,,91
26/04/2020,15,10,,93
26/04/2020,15,11,,86
26/04/2020,15,12,,89
26/04/2020,16,1,,84
26/04/2020,16,2,,77
26/04/2020,16,3,,75
26/04/2020,16,4,,70
26/04/2020,16,5,,52
26/04/2020,16,6,,44
26/04/2020,16,7,,43
26/04/2020,16,8,,44
26/04/2020,16,9,,49
26/04/2020,16,10,,47
26/04/2020,16,11,,48
26/04/2020,16,12,,43
26/04/2020,17,1,,50
26/04/2020,17,2,,48
26/04/2020,17,3,,48
26/04/2020,17,4,,45
26/04/2020,17,5,,63
26/04/2020,17,6,,52
26/04/2020,17,7,,43
26/04/2020,17,8,,57
26/04/2020,17,9,,52
26/04/2020,17,10,,47
26/04/2020,17,11,,49
26/04/2020,17,12,,50
26/04/2020,18,1,,47
26/04/2020,18,2,,44
26/04/2020,18,3,,50
26/04/2020,18,4,,37
26/04/2020,18,5,,25
26/04/2020,18,6,,29
26/04/2020,18,7,,24
26/04/2020,18,8,,22
26/04/2020,18,9,,18
26/04/2020,18,10,,16
26/04/2020,18,11,,15
26/04/2020,18,12,,13
26/04/2020,19,1,,10
26/04/2020,19,2,,6
26/04/2020,19,3,,5
26/04/2020,19,4,,2
27/04/2020,1,11,6,
27/04/2020,7,9,,5
27/04/2020,7,10,,8
27/04/2020,7,11,,14
27/04/2020,8,2,,3
27/04/2020,8,3,,6
27/04/2020,8,4,,6
27/04/2020,8,5,,3
27/04/2020,8,6,,82
27/04/2020,8,7,,9
27/04/2020,8,8,,17
27/04/2020,8,9,,25
27/04/2020,8,10,23,367
27/04/2020,8,11,39,477
27/04/2020,8,12,11,392
27/04/2020,9,1,,255
27/04/2020,9,2,,251
27/04/2020,9,3,11,570
27/04/2020,9,4,11,728
27/04/2020,9,5,11,783
27/04/2020,9,6,10,958
27/04/2020,9,7,10,903
27/04/2020,9,8,,744
27/04/2020,9,9,11,1024
27/04/2020,9,10,12,1531
27/04/2020,9,11,12,1576
27/04/2020,9,12,30,1680
27/04/2020,10,1,11,1582
27/04/2020,10,2,36,1797
27/04/2020,10,3,38,1945
27/04/2020,10,4,55,2014
27/04/2020,10,5,30,1795
27/04/2020,10,6,12,1690
27/04/2020,10,7,17,1668
27/04/2020,10,8,21,1754
27/04/2020,10,9,28,1948
27/04/2020,10,10,36,2121
27/04/2020,10,11,28,1945
27/04/2020,10,12,49,2029
27/04/2020,11,1,62,1827
27/04/2020,11,2,53,1795
27/04/2020,11,3,53,1931
27/04/2020,11,4,53,2155
27/04/2020,11,5,53,2239
27/04/2020,11,6,54,2389
27/04/2020,11,7,61,2184
27/04/2020,11,8,59,2134
27/04/2020,11,9,59,1917
27/04/2020,11,10,60,2165
27/04/2020,11,11,53,2022
27/04/2020,11,12,61,2131
27/04/2020,12,1,60,1789
27/04/2020,12,2,60,1826
27/04/2020,12,3,61,1705
27/04/2020,12,4,61,1631
27/04/2020,12,5,47,1400
27/04/2020,12,6,31,1231
27/04/2020,12,7,49,957
27/04/2020,12,8,63,1079
27/04/2020,12,9,12,1090
27/04/2020,12,10,12,1135
27/04/2020,12,11,12,1164
27/04/2020,12,12,63,1066
27/04/2020,13,1,57,1334
27/04/2020,13,2,34,1077
27/04/2020,13,3,50,999
27/04/2020,13,4,50,823
27/04/2020,13,5,44,760
27/04/2020,13,6,44,653
27/04/2020,13,7,8,426
27/04/2020,13,8,,445
27/04/2020,13,9,,466
27/04/2020,13,10,50,390
27/04/2020,13,11,14,347
27/04/2020,13,12,,465
27/04/2020,14,1,20,880
27/04/2020,14,2,33,921
27/04/2020,14,3,31,896
27/04/2020,14,4,20,712
27/04/2020,14,5,,574
27/04/2020,14,6,,344
27/04/2020,14,7,,478
27/04/2020,14,8,6,449
27/04/2020,14,9,,460
27/04/2020,14,10,19,613
27/04/2020,14,11,15,661
27/04/2020,14,12,18,838
27/04/2020,15,1,10,880
27/04/2020,15,2,4,433
27/04/2020,15,3,,216
27/04/2020,15,4,,188
27/04/2020,15,5,,173
27/04/2020,15,6,,170
27/04/2020,15,7,,230
27/04/2020,15,8,,169
27/04/2020,15,9,,169
27/04/2020,15,10,,165
27/04/2020,15,11,,161
27/04/2020,15,12,,153
27/04/2020,16,1,,157
27/04/2020,16,2,,129
27/04/2020,16,3,,130
27/04/2020,16,4,,132
27/04/2020,16,5,,114
27/04/2020,16,6,,109
27/04/2020,16,7,,106
27/04/2020,16,8,,122
27/04/2020,16,9,,112
27/04/2020,16,10,,109
27/04/2020,16,11,,87
27/04/2020,16,12,,84
27/04/2020,17,1,,74
27/04/2020,17,2,,243
27/04/2020,17,3,,269
27/04/2020,17,4,,123
27/04/2020,17,5,,71
27/04/2020,17,6,,50
27/04/2020,17,7,,112
27/04/2020,17,8,,146
27/04/2020,17,9,,223
27/04/2020,17,10,,108
27/04/2020,17,11,,111
27/04/2020,17,12,,61
27/04/2020,18,1,,64
27/04/2020,18,2,,326
27/04/2020,18,3,,256
27/04/2020,18,4,,327
27/04/2020,18,5,,395
27/04/2020,18,6,,542
27/04/2020,18,7,,1953
27/04/2020,18,8,,1830
27/04/2020,18,9,,1791
27/04/2020,18,10,,1789
27/04/2020,18,11,,1418
27/04/2020,18,12,,1354
27/04/2020,19,1,24,1375
27/04/2020,19,2,30,1028
27/04/2020,19,3,16,906
27/04/2020,19,4,,713
27/04/2020,19,5,,929
27/04/2020,19,6,,748
27/04/2020,19,7,,19
28/04/2020,7,8,,3
28/04/2020,7,9,,6
28/04/2020,7,10,,8
28/04/2020,7,11,,9
28/04/2020,8,1,,3
28/04/2020,8,2,,9
28/04/2020,8,3,,12
28/04/2020,8,4,,13
28/04/2020,8,5,,18
28/04/2020,8,6,,19
28/04/2020,8,7,,28
28/04/2020,8,8,,24
28/04/2020,8,9,,26
28/04/2020,8,10,,80
28/04/2020,8,11,,135
28/04/2020,8,12,,87
28/04/2020,9,1,,38
28/04/2020,9,2,,73
28/04/2020,9,3,,98
28/04/2020,9,4,,128
28/04/2020,9,5,,142
28/04/2020,9,6,,120
28/04/2020,9,7,,116
28/04/2020,9,8,,114
28/04/2020,9,9,,117
28/04/2020,9,10,,120
28/04/2020,9,11,,117
28/04/2020,9,12,,121
28/04/2020,10,1,,128
28/04/2020,10,2,,129
28/04/2020,10,3,,129
28/04/2020,10,4,,130
28/04/2020,10,5,,138
28/04/2020,10,6,,146
28/04/2020,10,7,,148
28/04/2020,10,8,,147
28/04/2020,10,9,,150
28/04/2020,10,10,,155
28/04/2020,10,11,,155
28/04/2020,10,12,,155
28/04/2020,11,1,,147
28/04/2020,11,2,,150
28/04/2020,11,3,,150
28/04/2020,11,4,,149
28/04/2020,11,5,,161
28/04/2020,11,6,,164
28/04/2020,11,7,,167
28/04/2020,11,8,,168
28/04/2020,11,9,,168
28/04/2020,11,10,,169
28/04/2020,11,11,,154
28/04/2020,11,12,,171
28/04/2020,12,1,,207
28/04/2020,12,2,,208
28/04/2020,12,3,,210
28/04/2020,12,4,,213
28/04/2020,12,5,,217
28/04/2020,12,6,,219
28/04/2020,12,7,,213
28/04/2020,12,8,,218
28/04/2020,12,9,,224
28/04/2020,12,10,,236
28/04/2020,12,11,,228
28/04/2020,12,12,,227
28/04/2020,13,1,,206
28/04/2020,13,2,,210
28/04/2020,13,3,,212
28/04/2020,13,4,,205
28/04/2020,13,5,,205
28/04/2020,13,6,,204
28/04/2020,13,7,,197
28/04/2020,13,8,,196
28/04/2020,13,9,,198
28/04/2020,13,10,,196
28/04/2020,13,11,,199
28/04/2020,13,12,,196
28/04/2020,14,1,,202
28/04/2020,14,2,,204
28/04/2020,14,3,,204
28/04/2020,14,4,,203
28/04/2020,14,5,,202
28/04/2020,14,6,,200
28/04/2020,14,7,,195
28/04/2020,14,8,,194
28/04/2020,14,9,,196
28/04/2020,14,10,,198
28/04/2020,14,11,,198
28/04/2020,14,12,,196
28/04/2020,15,1,,188
28/04/2020,15,2,,187
28/04/2020,15,3,,188
28/04/2020,15,4,,182
28/04/2020,15,5,,180
28/04/2020,15,6,,179
28/04/2020,15,7,,190
28/04/2020,15,8,,191
28/04/2020,15,9,,189
28/04/2020,15,10,3,191
28/04/2020,15,11,,185
28/04/2020,15,12,,182
28/04/2020,16,1,,180
28/04/2020,16,2,,182
28/04/2020,16,3,,178
28/04/2020,16,4,,175
28/04/2020,16,5,,173
28/04/2020,16,6,,165
28/04/2020,16,7,,160
28/04/2020,16,8,,156
28/04/2020,16,9,,156
28/04/2020,16,10,,153
28/04/2020,16,11,,154
28/04/2020,16,12,,153
28/04/2020,17,1,,149
28/04/2020,17,2,,145
28/04/2020,17,3,,142
28/04/2020,17,4,,150
28/04/2020,17,5,,138
28/04/2020,17,6,,130
28/04/2020,17,7,,130
28/04/2020,17,8,,138
28/04/2020,17,9,,125
28/04/2020,17,10,,117
28/04/2020,17,11,,106
28/04/2020,17,12,,85
28/04/2020,18,1,,74
28/04/2020,18,2,,70
28/04/2020,18,3,,63
28/04/2020,18,4,,59
28/04/2020,18,5,,54
28/04/2020,18,6,,45
28/04/2020,18,7,,33
28/04/2020,18,8,,26
28/04/2020,18,9,,21
28/04/2020,18,10,,15
28/04/2020,18,11,,10
28/04/2020,18,12,,8
28/04/2020,19,1,,12
28/04/2020,19,2,,7
28/04/2020,19,3,,4
28/04/2020,19,8,,2
28/04/2020,19,9,,143
29/04/2020,5,1,4,
29/04/2020,7,8,,4
29/04/2020,7,11,,12
29/04/2020,7,12,,10
29/04/2020,8,1,,54
29/04/2020,8,2,,14
29/04/2020,8,3,,51
29/04/2020,8,4,,46
29/04/2020,8,5,,81
29/04/2020,8,6,,57
29/04/2020,8,7,,49
29/04/2020,8,8,,49
29/04/2020,8,9,,72
29/04/2020,8,10,,268
29/04/2020,8,11,,270
29/04/2020,8,12,,192
29/04/2020,9,1,,132
29/04/2020,9,2,,75
29/04/2020,9,3,,89
29/04/2020,9,4,,108
29/04/2020,9,5,,97
29/04/2020,9,6,,115
29/04/2020,9,7,,134
29/04/2020,9,8,,170
29/04/2020,9,9,,164
29/04/2020,9,10,,158
29/04/2020,9,11,,173
29/04/2020,9,12,,150
29/04/2020,10,1,,153
29/04/2020,10,2,,166
29/04/2020,10,3,,160
29/04/2020,10,4,,143
29/04/2020,10,5,,137
29/04/2020,10,6,,149
29/04/2020,10,7,,158
29/04/2020,10,8,,159
29/04/2020,10,9,,148
29/04/2020,10,10,,159
29/04/2020,10,11,,152
29/04/2020,10,12,,148
29/04/2020,11,1,,140
29/04/2020,11,2,,139
29/04/2020,11,3,,143
29/04/2020,11,4,,150
29/04/2020,11,5,,144
29/04/2020,11,6,,144
29/04/2020,11,7,,143
29/04/2020,11,8,,136
29/04/2020,11,9,,131
29/04/2020,11,10,,138
29/04/2020,11,11,,153
29/04/2020,11,12,,106
29/04/2020,12,1,,98
29/04/2020,12,2,,88
29/04/2020,12,3,,87
29/04/2020,12,4,,108
29/04/2020,12,5,,134
29/04/2020,12,6,,147
29/04/2020,12,7,,162
29/04/2020,12,8,,162
29/04/2020,12,9,,165
29/04/2020,12,10,,172
29/04/2020,12,11,,161
29/04/2020,12,12,,177
29/04/2020,13,1,,182
29/04/2020,13,2,,165
29/04/2020,13,3,,122
29/04/2020,13,4,,95
29/04/2020,13,5,,113
29/04/2020,13,6,,137
29/04/2020,13,7,,188
29/04/2020,13,8,,183
29/04/2020,13,9,,157
29/04/2020,13,10,,163
29/04/2020,13,11,,156
29/04/2020,13,12,,150
29/04/2020,14,1,,140
29/04/2020,14,2,,146
29/04/2020,14,3,,145
29/04/2020,14,4,,131
29/04/2020,14,5,,148
29/04/2020,14,6,,137
29/04/2020,14,7,,103
29/04/2020,14,8,,120
29/04/2020,14,9,,122
29/04/2020,14,10,,139
29/04/2020,14,11,,147
29/04/2020,14,12,,159
29/04/2020,15,1,,145
29/04/2020,15,2,,117
29/04/2020,15,3,,104
29/04/2020,15,4,,111
29/04/2020,15,5,,106
29/04/2020,15,6,,94
29/04/2020,15,7,,94
29/04/2020,15,8,,79
29/04/2020,15,9,,49
29/04/2020,15,10,,56
29/04/2020,15,11,,70
29/04/2020,15,12,,53
29/04/2020,16,1,,17
29/04/2020,16,2,,19
29/04/2020,16,3,,36
29/04/2020,16,4,,18
29/04/2020,16,5,,16
29/04/2020,16,6,,10
29/04/2020,16,7,,12
29/04/2020,16,8,,5
29/04/2020,16,9,,21
29/04/2020,16,10,,20
29/04/2020,16,11,,19
29/04/2020,16,12,,16
29/04/2020,17,1,,11
29/04/2020,17,2,,7
29/04/2020,17,3,,7
29/04/2020,17,4,,10
29/04/2020,17,5,,17
29/04/2020,17,6,,9
29/04/2020,17,7,,6
29/04/2020,17,8,,7
29/04/2020,17,9,,7
29/04/2020,17,10,,4
29/04/2020,17,11,,5
29/04/2020,17,12,,6
29/04/2020,18,1,,12
30/04/2020,8,8,,4
30/04/2020,8,9,,8
30/04/2020,8,10,,9
30/04/2020,8,11,,18
30/04/2020,8,12,,14
30/04/2020,9,1,,22
30/04/2020,9,2,,19
30/04/2020,9,3,,38
30/04/2020,9,4,,28
30/04/2020,9,5,,124
30/04/2020,9,6,,202
30/04/2020,9,7,,262
30/04/2020,9,8,,288
30/04/2020,9,9,,120
30/04/2020,9,10,,187
30/04/2020,9,11,,336
30/04/2020,9,12,,319
30/04/2020,10,1,,700
30/04/2020,10,2,19,896
30/04/2020,10,3,15,887
30/04/2020,10,4,35,1060
30/04/2020,10,5,34,1082
30/04/2020,10,6,34,1108
30/04/2020,10,7,34,1120
30/04/2020,10,8,34,1128
30/04/2020,10,9,34,1114
30/04/2020,10,10,46,1068
30/04/2020,10,11,46,1271
30/04/2020,10,12,46,1107
30/04/2020,11,1,46,1436
30/04/2020,11,2,34,1157
30/04/2020,11,3,34,1118
30/04/2020,11,4,34,1115
30/04/2020,11,5,45,1224
30/04/2020,11,6,55,2097
30/04/2020,11,7,45,2009
30/04/2020,11,8,45,2325
30/04/2020,11,9,45,1471
30/04/2020,11,10,54,1254
30/04/2020,11,11,46,2120
30/04/2020,11,12,47,1975
30/04/2020,12,1,49,2533
30/04/2020,12,2,49,2671
30/04/2020,12,3,49,2587
30/04/2020,12,4,46,2310
30/04/2020,12,5,62,2530
30/04/2020,12,6,45,2509
30/04/2020,12,7,45,2148
30/04/2020,12,8,45,2062
30/04/2020,12,9,45,1971
30/04/2020,12,10,45,1937
30/04/2020,12,11,44,2393
30/04/2020,12,12,45,2144
30/04/2020,13,1,44,2035
30/04/2020,13,2,68,2451
30/04/2020,13,3,45,1986
30/04/2020,13,4,33,1336
30/04/2020,13,5,57,1120
30/04/2020,13,6,68,1426
30/04/2020,13,7,44,2154
30/04/2020,13,8,68,2181
30/04/2020,13,9,68,1828
30/04/2020,13,10,49,1452
30/04/2020,13,11,48,1472
30/04/2020,13,12,33,1120
30/04/2020,14,1,44,1252
30/04/2020,14,2,21,963
30/04/2020,14,3,33,1028
30/04/2020,14,4,44,947
30/04/2020,14,5,47,1402
30/04/2020,14,6,47,1204
30/04/2020,14,7,11,758
30/04/2020,14,8,,642
30/04/2020,14,9,,626
30/04/2020,14,10,26,1436
30/04/2020,14,11,43,1242
30/04/2020,14,12,48,1332
30/04/2020,15,1,55,1217
30/04/2020,15,2,47,1527
30/04/2020,15,3,46,1123
30/04/2020,15,4,27,992
30/04/2020,15,5,16,828
30/04/2020,15,6,27,979
30/04/2020,15,7,17,772
30/04/2020,15,8,18,799
30/04/2020,15,9,18,802
30/04/2020,15,10,19,878
30/04/2020,15,11,,879
30/04/2020,15,12,,998
30/04/2020,16,1,,868
30/04/2020,16,2,67,939
30/04/2020,16,3,35,1651
30/04/2020,16,4,34,1390
30/04/2020,16,5,,821
30/04/2020,16,6,,953
30/04/2020,16,7,15,1186
30/04/2020,16,8,23,1263
30/04/2020,16,9,,1068
